 "command";"executable";"nodes";"atomics/node";"iterations";"% remotes";"end time" ;"branch-misses";"branch-misses (of all branches          (83.33%))";"branches";"branches (M/sec                    (83.35%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (83.35%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (66.70%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (83.35%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28889427.0;0.0053;5475685143.0;823.81;4.0;0.001;0.0;0.0;20388139421.0;3.067;38330152084.0;1.88;209.0;0.031;2566326820.0;0.1259;7041818926.0;0.3454;6646.779568;1.001;6.64012571
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28792096.0;0.0053;5476541862.0;805.078;4.0;0.001;0.0;0.0;20355464905.0;2.992;38326934703.0;1.88;207.0;0.03;2552868131.0;0.12539999999999998;7010994934.0;0.3444;6802.502613;1.001;6.796159653
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28842316.0;0.0053;5476106906.0;802.954;4.0;0.001;0.0;0.0;20381297611.0;2.988;38329475308.0;1.88;208.0;0.03;2562319046.0;0.1257;7033064410.0;0.34509999999999996;6819.952898;1.001;6.813174755
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28762150.0;0.0053;5477170780.0;780.26;3.0;0.0;0.0;0.0;20369198583.0;2.902;38332551352.0;1.88;208.0;0.03;2555388435.0;0.1255;7025093901.0;0.34490000000000004;7019.678222;1.001;7.012618671
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28832211.0;0.0053;5476875999.0;828.197;4.0;0.001;0.0;0.0;20365564123.0;3.08;38331061591.0;1.88;205.0;0.031;2558992986.0;0.1257;7021889674.0;0.3448;6613.014074;1.001;6.606383399
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28765591.0;0.0053;5476850341.0;815.805;4.0;0.001;0.0;0.0;20369330468.0;3.034;38332557201.0;1.88;209.0;0.031;2557532986.0;0.12560000000000002;7025845068.0;0.34490000000000004;6713.432697;1.001;6.706680822
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28813381.0;0.0053;5476903438.0;825.621;5.0;0.001;0.0;0.0;20392132312.0;3.074;38330993063.0;1.88;206.0;0.031;2561549337.0;0.12560000000000002;7049706525.0;0.3457;6633.680419;1.001;6.627019634
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28780807.0;0.0053;5476484442.0;814.192;4.0;0.001;0.0;0.0;20363299135.0;3.027;38327731837.0;1.88;208.0;0.031;2558580192.0;0.12560000000000002;7026077919.0;0.345;6726.279377;1.001;6.719582584
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28805329.0;0.0053;5477107312.0;769.109;4.0;0.001;0.0;0.0;20396622842.0;2.864;38332185476.0;1.88;208.0;0.029;2551377776.0;0.1251;7049893146.0;0.3456;7121.36501;1.001;7.114183527
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28817273.0;0.0053;5476792145.0;809.384;3.0;0.0;0.0;0.0;20374543677.0;3.011;38332222102.0;1.88;209.0;0.031;2560365212.0;0.1257;7029099770.0;0.345;6766.619929;1.001;6.759802978
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28736225.0;0.0052;5477171821.0;772.784;3.0;0.0;0.0;0.0;20365673597.0;2.873;38331982723.0;1.88;205.0;0.029;2558238544.0;0.12560000000000002;7021930322.0;0.3448;7087.582937;1.001;7.080429565
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28848296.0;0.0053;5476643811.0;813.629;4.0;0.001;0.0;0.0;20374933609.0;3.027;38330046050.0;1.88;208.0;0.031;2560897170.0;0.1257;7030185177.0;0.345;6731.135381;1.001;6.724394637
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28864277.0;0.0053;5476288529.0;782.257;4.0;0.001;0.0;0.0;20381790654.0;2.911;38328419313.0;1.88;208.0;0.03;2562120405.0;0.1257;7035517242.0;0.3452;7000.622553;1.001;6.99367526
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28769606.0;0.0053;5475389041.0;783.281;3.0;0.0;0.0;0.0;20365505089.0;2.913;38332715889.0;1.88;204.0;0.029;2545139001.0;0.125;7018994357.0;0.3447;6990.328149;1.001;6.983278287
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28856055.0;0.0053;5476184324.0;821.646;4.0;0.001;0.0;0.0;20380448915.0;3.058;38330102093.0;1.88;204.0;0.031;2561456670.0;0.1257;7035070310.0;0.3452;6664.897568;1.001;6.658238034
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28857145.0;0.0053;5476996583.0;826.651;4.0;0.001;0.0;0.0;20401451018.0;3.079;38327477400.0;1.88;208.0;0.031;2575710892.0;0.1263;7052191189.0;0.3457;6625.525774;1.001;6.618861965
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28734320.0;0.0052;5476752665.0;823.461;4.0;0.001;0.0;0.0;20369358597.0;3.063;38332776328.0;1.88;208.0;0.031;2561523589.0;0.1258;7026892379.0;0.345;6650.891396;1.001;6.644204102
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28828910.0;0.0053;5476773506.0;806.929;3.0;0.0;0.0;0.0;20368927639.0;3.001;38329301904.0;1.88;205.0;0.03;2561142678.0;0.1257;7024618342.0;0.34490000000000004;6787.182184;1.001;6.780364443
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28722763.0;0.0052;5476940374.0;814.102;3.0;0.0;0.0;0.0;20541243007.0;3.053;38331543297.0;1.87;208.0;0.031;2640883433.0;0.1286;7164785712.0;0.3488;6727.588647;1.001;6.720816992
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28782281.0;0.0053;5476149915.0;758.066;4.0;0.001;0.0;0.0;20380925837.0;2.821;38331599648.0;1.88;203.0;0.028;2562045730.0;0.1257;7034919936.0;0.3452;7223.843228;1.001;7.21656297
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28749599.0;0.0052;5476973690.0;819.961;4.0;0.001;0.0;0.0;20383206295.0;3.052;38327480484.0;1.88;209.0;0.031;2566148423.0;0.1259;7040619556.0;0.3454;6679.555065;1.001;6.67284688
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28744689.0;0.0052;5476786201.0;827.181;3.0;0.0;0.0;0.0;20363473735.0;3.076;38331776293.0;1.88;208.0;0.031;2557370339.0;0.12560000000000002;7017649914.0;0.3446;6621.024054;1.001;6.614359135
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28846619.0;0.0053;5475786492.0;812.743;3.0;0.0;0.0;0.0;20373900568.0;3.024;38330885291.0;1.88;204.0;0.03;2560454282.0;0.1257;7028360450.0;0.345;6737.412378;1.001;6.730630326
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28784509.0;0.0053;5476975045.0;786.989;3.0;0.0;0.0;0.0;20373217388.0;2.927;38332078053.0;1.88;208.0;0.03;2560111991.0;0.1257;7030426587.0;0.34509999999999996;6959.401827;1.001;6.952429714
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28783504.0;0.0053;5475046237.0;781.193;4.0;0.001;0.0;0.0;20381092911.0;2.908;38332062669.0;1.88;208.0;0.03;2564548133.0;0.1258;7042579826.0;0.3455;7008.568285;1.001;7.001509617
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28780665.0;0.0053;5476989452.0;792.644;4.0;0.001;0.0;0.0;20374356019.0;2.949;38331409887.0;1.88;208.0;0.03;2548910273.0;0.1251;7024793137.0;0.3448;6909.768731;1.001;6.902807131
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28849308.0;0.0053;5476831580.0;827.14;3.0;0.0;0.0;0.0;20373874482.0;3.077;38328925318.0;1.88;209.0;0.032;2561417785.0;0.1257;7026134929.0;0.34490000000000004;6621.407433;1.001;6.614779263
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28749677.0;0.0053;5475515577.0;801.931;4.0;0.001;2.0;0.0;20366345548.0;2.983;38332542374.0;1.88;209.0;0.031;2558396601.0;0.12560000000000002;7023476387.0;0.34490000000000004;6827.909405;1.001;6.82108682
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28783044.0;0.0053;5476975602.0;780.924;3.0;0.0;0.0;0.0;20355719573.0;2.902;38332203368.0;1.88;209.0;0.03;2553714604.0;0.1255;7014394556.0;0.3446;7013.452477;1.001;7.006375424
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28779104.0;0.0053;5476929663.0;796.12;4.0;0.001;0.0;0.0;20372369219.0;2.961;38317719713.0;1.88;210.0;0.031;2557166515.0;0.1255;7026484882.0;0.34490000000000004;6879.528988;1.001;6.872614035
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28804916.0;0.0053;5477110864.0;809.89;4.0;0.001;0.0;0.0;20370048045.0;3.012;38330138997.0;1.88;210.0;0.031;2560700252.0;0.1257;7028004968.0;0.345;6762.779619;1.001;6.75600716
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28764275.0;0.0053;5476490939.0;760.13;4.0;0.001;0.0;0.0;20364224934.0;2.827;38329102481.0;1.88;207.0;0.029;2554306773.0;0.12539999999999998;7019595130.0;0.3447;7204.677177;1.001;7.197409641
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28707702.0;0.0052;5476877083.0;811.704;3.0;0.0;0.0;0.0;20371240692.0;3.019;38331486012.0;1.88;207.0;0.031;2563703027.0;0.1258;7025380885.0;0.34490000000000004;6747.381255;1.001;6.74059503
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28784242.0;0.0053;5476640553.0;821.785;4.0;0.001;0.0;0.0;20369537681.0;3.057;38329618969.0;1.88;207.0;0.031;2561700697.0;0.1258;7025790568.0;0.34490000000000004;6664.323629;1.001;6.657627543
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28843179.0;0.0053;5477044191.0;783.171;3.0;0.0;1.0;0.0;20381753972.0;2.914;38330889433.0;1.88;209.0;0.03;2561945046.0;0.1257;7035371230.0;0.3452;6993.418297;1.001;6.986390128
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28778567.0;0.0053;5476217758.0;816.847;4.0;0.001;0.0;0.0;20382185885.0;3.04;38326547037.0;1.88;207.0;0.031;2566514541.0;0.1259;7038218138.0;0.3453;6704.096034;1.001;6.697914631
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28729856.0;0.0052;5476830427.0;812.106;3.0;0.0;0.0;0.0;20358106396.0;3.019;38332426368.0;1.88;209.0;0.031;2558654018.0;0.1257;7022030995.0;0.34490000000000004;6743.988158;1.001;6.737197568
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28777954.0;0.0053;5474582996.0;808.062;3.0;0.0;0.0;0.0;20366986645.0;3.006;38331188051.0;1.88;206.0;0.03;2558413827.0;0.12560000000000002;7023144454.0;0.3448;6774.95813;1.001;6.768166323
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28790590.0;0.0053;5476811519.0;811.211;3.0;0.0;0.0;0.0;20394331072.0;3.021;38329497140.0;1.88;208.0;0.031;2569363175.0;0.126;7053254087.0;0.3458;6751.398605;1.001;6.744598762
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28863372.0;0.0053;5476560507.0;794.166;4.0;0.001;0.0;0.0;20370935175.0;2.954;38324211801.0;1.88;205.0;0.03;2561120091.0;0.1257;7026228951.0;0.34490000000000004;6895.990298;1.001;6.889115021
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28821022.0;0.0053;5477129020.0;764.384;4.0;0.001;0.0;0.0;20375905954.0;2.844;38333090591.0;1.88;207.0;0.029;2559620706.0;0.12560000000000002;7029713445.0;0.345;7165.414585;1.001;7.158186778
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28846809.0;0.0053;5476871033.0;810.032;4.0;0.001;0.0;0.0;20371787297.0;3.013;38331922907.0;1.88;208.0;0.031;2559132969.0;0.12560000000000002;7031374871.0;0.3452;6761.30316;1.001;6.754503505
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28843540.0;0.0053;5474278701.0;812.329;3.0;0.0;0.0;0.0;20385033607.0;3.025;38332994410.0;1.88;204.0;0.03;2569558052.0;0.1261;7036595229.0;0.3452;6738.992904;1.001;6.732202165
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28791298.0;0.0053;5476890123.0;816.512;4.0;0.001;0.0;0.0;20372777955.0;3.037;38331977190.0;1.88;208.0;0.031;2559999183.0;0.1257;7033326700.0;0.3452;6707.665976;1.001;6.700916888
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28785692.0;0.0053;5476915922.0;827.826;4.0;0.001;0.0;0.0;20372251549.0;3.079;38330106245.0;1.88;208.0;0.031;2563429517.0;0.1258;7028472603.0;0.345;6616.022576;1.001;6.609367235
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28820795.0;0.0053;5475258807.0;781.283;3.0;0.0;1.0;0.0;20362669506.0;2.906;38330144644.0;1.88;208.0;0.03;2557272268.0;0.12560000000000002;7017805997.0;0.3446;7008.035361;1.001;7.001048724
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28738247.0;0.0052;5476957850.0;801.587;4.0;0.001;0.0;0.0;20364048883.0;2.98;38331278162.0;1.88;203.0;0.03;2558399867.0;0.12560000000000002;7021682866.0;0.3448;6832.642404;1.001;6.82576519
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 64 -r 10 -t 4000000";"adevs_phold";2;16;64;10;4000000;28775801.0;0.0053;5476331237.0;775.137;4.0;0.001;0.0;0.0;20360225713.0;2.882;38329688194.0;1.88;206.0;0.029;2552667894.0;0.12539999999999998;7015455689.0;0.3446;7064.985575;1.001;7.057939375
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28822394.0;0.005;5744583450.0;783.677;4.0;0.001;0.0;0.0;22042496687.0;3.007;39923924076.0;1.81;210.0;0.029;2560548104.0;0.1162;8162487575.0;0.3703;7330.291853;1.001;7.322897771
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28770310.0;0.005;5744909530.0;753.147;42.0;0.006;1.0;0.0;22038763053.0;2.889;39938395698.0;1.81;209.0;0.027;2559452815.0;0.1161;8159025859.0;0.37020000000000003;7627.873196;1.001;7.62049465
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28867740.0;0.005;5743869418.0;792.173;3.0;0.0;0.0;0.0;22069560393.0;3.044;39934421225.0;1.81;208.0;0.029;2552802029.0;0.1157;8182276529.0;0.37070000000000003;7250.775409;1.001;7.243858706
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28813792.0;0.005;5742924582.0;746.441;5.0;0.001;0.0;0.0;22075886969.0;2.869;39937450877.0;1.81;205.0;0.027;2569295882.0;0.1164;8196442803.0;0.3713;7693.746402;1.001;7.685992268
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28786786.0;0.005;5744581152.0;795.852;4.0;0.001;0.0;0.0;22035327061.0;3.053;39938296304.0;1.81;204.0;0.028;2558336325.0;0.1161;8155475127.0;0.3701;7218.155836;1.001;7.210879707
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28728796.0;0.005;5744854638.0;754.031;4.0;0.001;0.0;0.0;22037621104.0;2.893;39923217928.0;1.81;209.0;0.027;2559794128.0;0.1162;8158022435.0;0.37020000000000003;7618.85867;1.001;7.611150974
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28735518.0;0.005;5744607111.0;802.251;4.0;0.001;0.0;0.0;22051660055.0;3.08;39938815171.0;1.81;207.0;0.029;2559621771.0;0.1161;8167014018.0;0.3704;7160.607673;1.001;7.153388139
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28778035.0;0.005;5744541320.0;801.464;4.0;0.001;0.0;0.0;22045435853.0;3.076;39927370105.0;1.81;206.0;0.029;2560641053.0;0.1162;8165890554.0;0.3704;7167.55994;1.001;7.160330788
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28810835.0;0.005;5744737222.0;796.156;4.0;0.001;0.0;0.0;22045654757.0;3.055;39936147982.0;1.81;206.0;0.029;2566225125.0;0.1164;8164241348.0;0.3703;7215.590063;1.001;7.208316509
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28784234.0;0.005;5744014651.0;784.882;4.0;0.001;0.0;0.0;22047047917.0;3.013;39936218091.0;1.81;208.0;0.028;2564105802.0;0.11630000000000001;8168731937.0;0.3705;7318.314368;1.001;7.311029843
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28790211.0;0.005;5744858241.0;781.096;4.0;0.001;0.0;0.0;22052377068.0;2.998;39936808794.0;1.81;209.0;0.028;2567132605.0;0.1164;8169550724.0;0.3705;7354.870194;1.001;7.347455883
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28812153.0;0.005;5744310840.0;802.052;4.0;0.001;0.0;0.0;22035830853.0;3.077;39938488054.0;1.81;208.0;0.029;2556506556.0;0.11599999999999999;8153027212.0;0.37;7162.021114;1.001;7.154801058
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28770018.0;0.005;5744304021.0;776.848;40.0;0.005;2.0;0.0;22034115701.0;2.98;39934976239.0;1.81;207.0;0.028;2556015033.0;0.11599999999999999;8152776071.0;0.37;7394.370379;1.001;7.387482152
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28744749.0;0.005;5743854050.0;791.267;4.0;0.001;2.0;0.0;22082204932.0;3.042;39934236511.0;1.81;207.0;0.029;2570932379.0;0.1164;8197037148.0;0.3712;7259.054823;1.001;7.251852864
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28791893.0;0.005;5743126204.0;791.024;4.0;0.001;0.0;0.0;22036321012.0;3.035;39937892452.0;1.81;207.0;0.029;2557356700.0;0.1161;8156963040.0;0.37020000000000003;7260.364782;1.001;7.253054429
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28780954.0;0.005;5744518600.0;784.421;4.0;0.001;0.0;0.0;22069063657.0;3.014;39935811656.0;1.81;207.0;0.028;2562026973.0;0.1161;8185137997.0;0.3709;7323.255117;1.001;7.315888333
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28835851.0;0.005;5744530301.0;788.834;4.0;0.001;0.0;0.0;22035300957.0;3.026;39939390734.0;1.81;206.0;0.028;2558928880.0;0.1161;8156098013.0;0.3701;7282.303211;1.001;7.274962559
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28751035.0;0.005;5744782965.0;789.605;4.0;0.001;0.0;0.0;22056504403.0;3.032;39926614710.0;1.81;208.0;0.029;2556779735.0;0.1159;8177015776.0;0.37070000000000003;7275.518425;1.001;7.268183275
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28827246.0;0.005;5744132273.0;775.865;4.0;0.001;0.0;0.0;22056383056.0;2.979;39937944818.0;1.81;208.0;0.028;2562786876.0;0.1162;8176108780.0;0.37070000000000003;7403.517582;1.001;7.396063652
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28769993.0;0.005;5744414446.0;783.026;4.0;0.001;0.0;0.0;22058957800.0;3.007;39937609368.0;1.81;206.0;0.028;2558796135.0;0.11599999999999999;8179510007.0;0.37079999999999996;7336.170268;1.001;7.328843795
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28727276.0;0.005;5743939400.0;794.536;4.0;0.001;0.0;0.0;22037290637.0;3.048;39932415071.0;1.81;203.0;0.028;2559915900.0;0.1162;8159872307.0;0.3703;7229.304709;1.001;7.22222895
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28769480.0;0.005;5742410970.0;783.027;4.0;0.001;0.0;0.0;22213021187.0;3.029;39936863917.0;1.8;209.0;0.028;2641984727.0;0.1189;8301029467.0;0.3737;7333.608969;1.001;7.326206962
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28783327.0;0.005;5744387433.0;768.469;4.0;0.001;0.0;0.0;22037832188.0;2.948;39935532096.0;1.81;204.0;0.027;2559795767.0;0.1162;8157136126.0;0.3701;7475.104309;1.001;7.467591636
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28792367.0;0.005;5744776311.0;779.823;4.0;0.001;0.0;0.0;22055632146.0;2.994;39936849650.0;1.81;205.0;0.028;2564108152.0;0.11630000000000001;8176231303.0;0.37070000000000003;7366.771528;1.001;7.359339805
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28825415.0;0.005;5744611433.0;792.181;4.0;0.001;0.0;0.0;22043449297.0;3.04;39939081193.0;1.81;207.0;0.029;2562357079.0;0.1162;8160562439.0;0.37020000000000003;7251.644448;1.001;7.244336868
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28802935.0;0.005;5743837458.0;801.176;5.0;0.001;1.0;0.0;22034168670.0;3.073;39938195512.0;1.81;207.0;0.029;2545042986.0;0.1155;8150990772.0;0.3699;7169.260986;1.001;7.162038383
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28760867.0;0.005;5742822343.0;758.878;3.0;0.0;0.0;0.0;22034389938.0;2.912;39937839113.0;1.81;207.0;0.027;2561939752.0;0.11630000000000001;8151356548.0;0.3699;7567.521523;1.001;7.559868052
"./build/Benchmark/adevs_phold classic -n 2 -s 16 -i 256 -r 10 -t 4000000";"adevs_phold";2;16;256;10;4000000;28860881.0;0.005;5744156228.0;789.68;3.0;0.0;0.0;0.0;22038206905.0;3.03;39929980551.0;1.81;204.0;0.028;2558460227.0;0.1161;8155325805.0;0.3701;7274.032692;1.001;7.266755527
